Reference area,AT:Austria,AU:Australia,BE:Belgium,CA:Canada,CH:Switzerland,DE:Germany,DK:Denmark,ES:Spain,FI:Finland,FR:France,GB:United Kingdom,GR:Greece,HK:Hong Kong SAR,IE:Ireland,IT:Italy,JP:Japan,KR:Korea,NL:Netherlands,NO:Norway,NZ:New Zealand,PT:Portugal,SE:Sweden,SG:Singapore,TW:Chinese Taipei,US:United States,XM:Euro area,AT:Austria,AU:Australia,BE:Belgium,CA:Canada,CH:Switzerland,DE:Germany,DK:Denmark,ES:Spain,FI:Finland,FR:France,GB:United Kingdom,GR:Greece,HK:Hong Kong SAR,IE:Ireland,IT:Italy,JP:Japan,KR:Korea,MX:Mexico,NL:Netherlands,NO:Norway,NZ:New Zealand,PT:Portugal,SE:Sweden,SG:Singapore,TW:Chinese Taipei,US:United States,XM:Euro area
1968-12,66.82,192.55,86.26,125.37,35.98,42.07,94.09,214.51,138.47,130.03,170.82,1096.22,176.39,165.49,346.29,30.47,575.46,65.24,103.43,189.31,610.78,179.33,74.14,115.25,134.79,98.14,85.54,124.16,104.65,126.14,75.05,96.22,89.39,75.36,112.26,122.81,102.66,106.47,106.42,82.73,115.38,57.74,144.33,105.23,88.81,92.61,89.22,79.29,152.52,142.84,114.12,137.77,93.02
1969-01,66.89,192.82,86.28,125.43,35.83,41.99,93.98,214.57,138.55,130.17,171.16,1097.15,176.45,165.72,346.52,30.47,575.71,65.12,103.38,189.28,612.5,179.62,74.16,115.28,134.82,98.05,85.59,124.36,104.29,125.75,74.57,95.62,89.09,74.76,112.17,123.69,102.99,106.07,108.04,83.54,114.78,57.55,147.88,103.61,91.35,92.16,89.21,80.06,152.48,142.48,114.48,137.69,93
1969-02,67,193.21,86.43,125.24,35.87,41.85,93.87,214.86,138.7,130.26,171.7,1098.86,176.51,166.06,345.93,30.5,574.81,65.06,103.48,189.22,614.26,179.66,74.17,115.31,134.91,97.84,85.41,124.64,104.46,124.96,74.59,95.45,88.96,74.13,111.89,123.73,103.65,104.56,110.58,84.24,114.19,57.35,147.19,103.47,91.76,91.98,89.25,81.04,152.49,141.59,115.69,138.24,92.6
1969-03,67.06,193.3,86.28,124.99,36.08,41.87,94.14,214.94,138.73,130.2,171.81,1099.91,176.55,166.13,344.54,30.5,573.77,65.06,103.59,189.24,614.88,179.85,74.2,115.35,135.02,97.68,85.22,124.16,104.42,124.4,74.54,95.28,88.99,74.3,110.99,123.85,103.21,105.65,110.06,84.59,113.24,57.78,147.74,102.23,92.06,91.71,89.07,82.21,152.44,141.69,114.44,138.75,92.37
1969-04,67.01,193.44,86.32,125.05,35.86,41.96,93.85,214.6,138.69,130.01,171.87,1099.22,176.59,166.19,345.3,30.48,573.5,64.92,103.62,189.23,615.01,179.92,74.21,115.36,135.02,97.8,85.24,123.72,104.26,125.72,73.62,94.99,88.55,74.78,111.29,123.9,104.02,106.58,107.73,84.4,112.99,57.95,146.8,101.75,92.34,91.85,88.94,81.8,152.55,141.71,114.34,138.56,92.26
1969-05,66.85,192.98,86.41,124.98,35.82,42.22,93.73,214.2,138.65,129.72,171.35,1098.72,176.68,165.84,344.49,30.47,570.26,64.74,103.58,189.44,614.16,179.8,74.24,115.4,135.1,98.01,84.8,123.54,104.47,125.39,73.7,95.59,88.83,74.42,111.21,123.63,103.43,105.48,106.03,84.5,114,57.88,145.84,102.12,91.69,91.61,89.28,81.48,152.06,140.64,113.03,138.98,92.73
1969-06,66.93,193.29,86.23,124.7,35.94,42.11,93.87,214.26,138.73,129.79,171.67,1099.25,176.74,166.05,345.35,30.46,569.51,64.69,103.73,189.42,614.87,179.76,74.27,115.45,135.22,97.87,85.34,123.54,104.37,125.15,74.18,95.11,89.38,73.46,111.3,123.84,104.08,105.39,108.65,84.82,114.11,57.78,145.13,102.59,91.44,92.15,89.36,80.21,151.71,140.13,113.59,139.37,92.1
1969-07,66.95,193.47,86.29,124.6,35.97,42.14,93.86,214.45,138.72,129.78,171.73,1099.4,176.85,166.09,344.84,30.39,569.16,64.79,103.66,189.5,614.54,179.86,74.32,115.54,135.34,97.93,85.76,123.14,104.64,124.96,74.01,94.84,89.08,73.89,111.04,124.25,103.73,105.14,108.53,85.17,113.59,58.13,143.98,102.84,90.55,92.35,89.28,80.39,152.1,139.25,115.36,139.34,91.89
1969-08,67.18,193.51,87.27,125.03,36.31,42.72,94.5,217.94,139.37,120.18,172.59,1106.76,177.32,166.66,348.56,30.5,567.29,65.62,104.16,189.93,620.94,181.1,74.5,115.81,135.71,96.85,85.84,122.56,105.76,125.25,74.29,95.48,89.84,75.09,111.41,114.97,103.19,104.11,113.78,85.76,116.09,58.54,144.35,104.16,91.99,92.46,89.22,81.01,153.44,139.86,117.12,139.35,90.74
1969-09,67.11,193.44,87.55,125.05,36.47,43.16,94.77,219.12,139.57,115.95,172.93,1109.16,177.37,166.88,349.35,30.65,564.47,65.81,104.29,189.96,623.83,181.37,74.51,115.8,135.78,96.38,85.58,122.21,106.07,124.83,74.46,96.11,90.15,75.37,111.39,111.26,103.7,105.41,109.22,85.81,115.97,59.03,148.8,105.58,92.66,92.27,88.97,82.55,153.57,138.22,116.57,139.13,90.14
1969-10,65.22,193.18,86.73,124.84,35.87,45.87,93.63,215.59,137.61,113.31,171.03,1090.14,176.64,165.73,344.36,30.49,558.44,64.94,103.19,189.26,615.82,179.51,74.22,115.33,135.04,98.49,83.18,121.23,105.01,123.82,73.05,101.87,89.16,74.11,109.52,108.84,102.68,103.85,107.39,84.94,113.77,58.22,150.07,103.63,91.4,91.48,88.03,82.07,151.25,137.11,126.06,138.22,91.77
1969-11,64.83,193.74,86.89,125.12,35.58,46.36,93.67,214.65,137.24,113.09,171.04,1086.26,176.88,165.75,344.43,30.6,532.5,64.56,103.01,189.15,614.08,179.01,74.27,115.33,135.07,99.03,82.79,121.86,105.48,123.68,72.89,102.98,89.75,74.27,109.2,108.93,102.4,103.29,106.02,85,113.48,58.23,144.83,102.08,90.54,91.03,88.14,82.49,151.2,137.99,120.38,139.28,92.51
1969-12,64.94,193.82,86.91,125.3,35.72,46.41,93.76,214.62,137.2,113.21,171.06,1086.06,176.86,165.77,343.71,30.6,531.26,64.24,103.08,189.11,613.94,178.93,74.27,115.32,135.01,98.99,83.03,121.73,105.35,124.48,72.98,103.2,89.59,74.61,108.44,108.61,103.01,103.22,106.9,84.67,114.04,58.42,147.29,101.94,89.45,91.1,88.24,82.37,151,137.73,114.1,139.23,92.49
1970-01,64.89,194.08,86.92,125.47,35.68,46.41,93.71,214.81,137.22,113.63,171.34,1086.67,176.87,165.94,342.34,30.6,530.69,63.99,102.97,189.04,613.94,179,74.27,115.32,134.98,98.94,82.88,121.29,105.04,124.61,72.55,103.68,88.89,74.43,108.26,109.42,102.95,102.48,107.7,84.47,112.62,59.4,148.93,104.5,88.37,95.18,88.28,82.21,151.97,136.04,111.68,137.99,92.24
1970-02,64.88,194.4,86.95,125.43,35.81,46.37,93.69,214.92,137.24,113.8,171.64,1086.64,176.86,166.15,342.07,30.61,528.85,63.9,103.03,188.94,613.77,178.54,74.27,115.32,134.99,98.87,82.48,121.34,104.91,123.91,72.48,103.32,89.07,73.86,107.98,109.39,103.24,100.66,108.19,84.89,113.57,59.24,150.17,103.97,88.48,95.2,88.47,81.44,153.16,135.27,113.09,138.16,91.99
1970-03,64.77,194.46,86.85,125.47,35.68,46.54,93.66,214.88,137.17,113.7,171.57,1085.28,176.83,166.11,341.99,30.62,527.31,63.9,103.1,188.88,612.91,177.63,74.25,115.28,134.93,99.08,82.02,121.3,104.82,123.29,71.98,103.66,89.03,74.04,107.66,109.31,103.26,102.04,109.91,85.57,112.94,59.34,149.46,103.72,88.88,95.3,88.55,82.24,152.75,133.12,113.04,138.29,92.17
1970-04,64.45,194.44,86.58,125.44,35.66,46.94,93.38,214.48,136.9,113.68,171.25,1082.56,176.79,165.91,340.99,30.56,525.32,63.76,102.95,188.85,611.34,177.35,74.24,115.26,134.88,99.44,81.44,120.89,104.36,122.93,71.48,104.43,88.54,73.92,107.09,109.23,104.26,102.54,106.82,86.24,111.95,59.61,148.71,103.02,88.56,95.18,88.28,81.58,151.58,133.46,112.85,138.43,92.1
1970-05,64.37,194.36,86.56,125.46,35.57,47.06,93.34,214.58,136.85,113.83,170.99,1081.91,176.9,165.75,340.76,30.48,523.93,63.8,102.82,189,610.43,177.27,74.29,115.34,134.96,99.67,81.56,121.23,104.1,122.74,71.85,104.38,88.95,73.28,106.91,109.78,103.87,102.82,109.21,87.12,113.1,58.98,148.92,103.12,88.57,94.81,88.7,80.47,151.92,131.15,112.24,138.93,92.48
1970-06,64.4,193.81,86.56,129.63,35.53,47.06,93.39,214.77,136.8,113.83,170.48,1081.84,176.84,165.38,340.71,30.47,521.54,63.84,102.8,189.05,609.05,177.55,74.27,115.25,134.01,99.68,82.27,120.76,103.77,126.28,71.89,104.26,88.97,73.45,106.77,110.04,103.84,102.57,110.07,87.22,112.71,58.78,147.88,103.17,88.66,95.03,88.9,79.6,152.45,131.48,111.05,138.54,92.37
1970-07,64.53,193.34,86.54,130.46,35.62,47.07,93.36,214.87,136.79,113.88,169.92,1081.85,176.93,165.01,340.57,30.43,519.14,64.1,102.84,189.28,607.89,177.72,74.31,115.3,133.91,99.8,82.75,119.99,104.03,127.74,72.01,103.82,90.16,74.67,106.6,109.98,103.66,101.04,109.6,86.82,112.26,58.39,147.01,103.15,88.94,96.18,89.1,79.04,152.93,132.73,112.53,138.48,92.27
1970-08,64.53,192.95,86.48,131.78,35.62,47.03,93.3,214.79,136.72,113.75,169.62,1081.14,176.79,164.8,341.26,30.53,516.65,64.27,102.81,189.19,607.44,177.88,74.25,115.17,133.51,99.79,82.58,119.8,103.97,128.93,72.11,103.5,90.15,75.71,106.67,109.92,103.25,98.95,112.46,86.99,112.24,58.17,146.67,103.59,89.58,95.43,89.66,79.56,153.18,132.28,115.62,137.74,92.35
1970-09,64.48,192.72,86.47,132.5,35.57,47.01,93.33,214.69,136.76,113.71,169.36,1080.32,176.77,164.63,342.88,30.55,514.98,64.29,102.83,189.23,607.03,177.09,74.24,115.13,133.34,99.91,82.3,119.06,103.35,128.12,71.97,102.71,90.54,75.57,106.16,109.81,102.95,100.75,113.99,87.01,113.61,58.89,146.85,103.12,89.89,95.86,90.04,79.51,152.16,130.18,117.42,137.22,92.17
1970-10,64.49,192.89,86.46,131.76,35.36,47,93.3,214.6,136.71,113.63,169.51,1079.86,176.8,164.72,344.03,30.58,513.65,64.27,102.77,189.18,607.35,177.56,74.24,115.14,133.5,99.96,82.28,119.15,103.01,126.7,71.58,102.65,90.25,75.98,105.72,109.47,103.66,100.87,113.33,87.32,113.38,59.6,146.96,102.68,89.76,95.82,90.85,79.13,152.53,130.62,114.73,137.34,91.86
1970-11,64.38,193.09,86.42,131.95,35.44,46.99,93.27,214.5,136.62,113.67,169.64,1079.28,176.77,164.82,344.09,30.58,511.86,64.26,102.71,189.07,607.64,177.89,74.22,115.11,133.43,99.94,82.01,119.58,102.77,126.33,72.36,102.58,90.45,75.74,105.42,109.48,103.82,100.26,109.82,87.62,114.28,59.37,148.86,102.77,89.62,95.8,91.68,79.21,153.14,129.3,113.01,137.71,91.91
1970-12,64.55,193.17,86.49,132.31,35.53,46.82,93.48,214.72,136.72,113.73,169.83,1080.77,176.84,164.94,343.95,30.61,510.15,64.27,102.95,189.1,608.49,178.14,74.25,115.14,133.42,99.73,82.25,119.52,102.61,125.43,72.57,102.48,89.97,75.72,105.22,109.33,104.65,101.2,106.73,87.63,113.68,59.76,149.06,103.15,89.38,96.66,92.15,79.41,153.42,128.79,111.36,138.02,91.51
1971-01,64.39,194.31,86.38,133.05,35.55,46.88,93.39,214.45,136.53,113.64,170.72,1079.48,176.78,165.54,343.62,30.55,507.64,64.31,102.67,188.73,609.4,178.18,74.23,115.11,133.21,99.69,81.62,119.58,102.16,126.39,72.48,103.03,89.03,75.85,105.17,108.93,105.51,100.35,109.98,87.56,112.63,59.52,151.04,103.86,89.62,95.92,91.98,80.15,157.09,131.98,112.59,136.51,91.33
1971-02,64.22,195.15,86.32,133.57,35.58,46.92,93.3,214.24,136.43,113.55,171.53,1078.66,176.68,166.1,343.1,30.59,504.37,64.23,102.59,188.36,609.57,177.68,74.18,115.03,133,99.6,81,120.26,102.18,127.18,72.52,103.52,88.55,75.25,105.38,108.99,106.11,97.18,107.08,87.93,113.2,59.41,152.04,104,90.17,95.46,92.23,79.29,156.34,129.05,111.95,136.28,91.61
1971-03,64.29,195.23,86.28,133.73,35.55,46.91,93.33,214.2,136.37,113.57,171.55,1078.24,176.71,166.1,343.62,30.6,501.35,64.22,102.6,188.34,609.37,177.98,74.19,115.03,132.98,99.62,80.81,120.4,102.09,126.96,72.53,103.47,88.37,75.7,105.52,108.78,106.74,99.18,107.8,88.16,112.81,59.38,152.33,104.06,90.34,95.55,92.52,80.52,156.19,128.58,110.91,136.14,91.66
1971-04,64.41,195.22,86.31,133.58,35.57,46.87,93.25,214.31,136.41,113.6,171.55,1078.51,176.79,166.1,343.89,30.62,498.46,64.13,102.77,188.4,609.49,178.05,74.22,115.06,133.08,99.61,80.96,120.33,101.91,127.57,72.15,103.35,88.62,76.06,105.57,108.89,108.35,100.4,104.62,88.21,112.08,59.89,151.43,104.23,90.78,95.11,92.67,79.94,154.81,126.94,110.11,135.57,91.51
1971-05,65.41,194.87,85.54,133.3,36.8,47.8,92.48,212.85,135.46,112.43,170.34,1069.65,176.28,165.38,340.39,30.53,493.65,64.48,102.44,188.06,605.39,176.8,74.06,114.81,132.73,100.23,81.77,120.28,100.71,126.68,75.05,104.97,88.73,75.58,104.72,107.97,108.09,100.18,105.4,88.05,111.69,59.57,150.97,103.75,91.24,94.84,92.7,79.35,152.06,125.7,109.46,135.4,92.04
1971-06,65.45,194.95,85.19,131.68,37.04,48.29,92.39,212.49,135.2,112.17,170.08,1067.48,176.38,165.22,338.45,30.57,483.81,64.14,102.36,188.09,604.36,176.65,74.09,114.85,133.11,100.5,82.39,120.48,100.11,124.91,75.31,106.08,88.54,75.48,106.06,107.58,108.02,98.45,108.06,88.17,110.58,59.66,147.39,103.38,90.54,94.89,92.77,79.32,152.03,125.97,108.83,136.16,92.05
1971-07,65.26,195.62,85.07,131.9,36.97,48.75,92.25,212.17,135.03,112.24,169.86,1065.4,177.39,165.04,338.63,30.8,433.1,64.07,102.38,188.49,603.08,176.55,74.42,115.17,133.72,101.21,82.5,121.48,100.25,126.02,75.27,107.19,88.3,75.1,106.04,107.81,108.11,96.8,108.38,88.24,110.24,59.69,134.15,103.31,90.25,95.11,93.2,79.73,152.17,127.54,108.95,136.57,92.67
1971-08,64.89,196,86.43,132.66,37.28,49.31,92.04,210.47,134.68,110.97,169.28,1054.65,178.91,164.74,337.46,30.82,430.93,64.72,102.76,187.45,601.4,176,74.05,114.58,132.74,101.91,82.43,122.21,101.97,127.58,75.86,108.03,88.25,74.42,106.36,106.9,107.44,93.89,113.09,88.41,109.56,59.43,134.29,103.76,91.51,95.08,92.91,80.11,153.42,126.07,109.92,135.25,93.15
1971-09,65,195.21,86.39,131.92,37.18,49.52,92.46,208.81,133.12,109.36,169.69,1040.41,178.66,165.03,336.44,32.31,421.93,65.26,103.22,189.4,606.89,175.76,72.72,112.42,130.36,101.47,82.39,121.6,102.03,125.89,75.67,107.89,88.5,74.25,105.44,105.12,107.48,94.23,109.85,88.63,109.87,63.73,132.34,103.26,92.6,95.43,93.69,81.48,152.18,123.01,106.82,131.93,92.83
1971-10,64.92,195.29,87.59,132.67,36.94,49.7,92.39,208.51,132.03,108.19,169.9,1032.58,178.86,165.19,334.76,32.88,417.96,65.76,103.11,189.39,610.19,176.16,72.12,111.45,129.04,101.55,82.3,122.24,103.27,126.89,75.19,108.32,88.46,74.66,104.12,104.11,107.72,93.19,107.59,88.96,108.83,64.88,129.71,102.77,93.62,95.84,94.01,82.72,153.58,121.71,106.39,130.61,92.97
1971-11,64.9,195.11,88.41,132.67,36.81,49.51,92.27,209.39,131.83,108.15,169.84,1031.52,178.67,165.09,334.09,33.06,416.94,66.18,102.8,189.35,609.74,176.66,71.97,111.2,128.76,101.56,82.07,123.01,104.28,126.93,75.69,107.69,88.64,75.71,104.18,104.14,107.88,93.3,106.05,89.32,109.52,64.39,129.99,102.88,94.18,95.77,94.65,83.03,153.46,121.69,106.07,130.47,93.42
1971-12,64.96,195.06,88.58,132.66,36.97,49.65,92.2,209.48,129.92,108.64,169.44,1013.99,178.64,164.95,335.35,33.64,409.61,66.17,102.8,191.75,599.58,177.87,74.17,109.7,126.86,102.04,82.09,123.06,104.47,126.96,76.03,108.03,88.37,76.42,102.45,104.62,107.66,92.47,106.71,89.59,109.4,65.19,128.67,102.37,94.28,95.3,96.15,82.38,155.23,125.29,104,128.85,93.95
1972-01,64.87,195.45,89.02,131.19,36.44,49.31,92.2,210.25,128.17,112.16,169.77,996.54,180.53,165.31,335.01,34.2,401.39,66.31,101.78,189.22,589.07,177.68,74.69,108.31,125.36,103.02,82.05,123.3,104.82,126.03,75.11,108.25,88.1,76.4,99.48,107.72,107.93,90.41,110.78,90.16,108.66,66.34,126.01,102.34,94.74,95.36,95.24,80.56,155.73,126.79,100.85,126.94,95
1972-02,64.85,193.58,89.17,130.9,36.34,49.52,91.79,207.84,126.97,112.96,170.2,985.41,180.52,165.58,333.32,34.97,392,66.41,101.57,187.68,586.48,176.96,74.61,107.16,124.03,103.33,81.97,121.64,104.99,125.64,74.86,108.48,87.67,75.02,98.89,108.35,108.15,87.27,110.94,90.43,108.83,67.68,126.46,101.78,95.14,95.18,94.47,80.57,154.61,125.42,101.31,125.43,95.19
1972-03,64.86,192.98,88.57,131.57,36.27,49.56,91.74,209.47,126.43,113.51,170.48,980.45,180.82,165.91,334.03,35.2,384.88,65.95,102,187.16,586.4,176.97,74.79,106.79,123.46,103.48,82.01,120.99,103.85,126.43,74.5,108.72,87.78,75.96,98.59,108.88,108.28,89.02,107.96,90.59,108.43,68.39,126.87,101.8,94.83,95.55,94.19,81.62,154.45,125.09,100.27,124.47,95.48
1972-04,64.82,193.35,88.4,132.05,36.25,49.53,91.51,211.53,126.82,113.83,170.23,982.27,180.63,165.56,334.1,35.14,380.27,65.54,102.14,187.45,586.27,176.91,75.22,106.99,123.66,103.53,81.7,120.94,103.47,127.03,74.18,108.56,87.78,76.37,99.98,109.19,108.69,89.84,107.3,90.07,107.93,68.8,125.52,102.21,95.13,95.69,94.2,81.26,154.33,124.81,100.01,124.21,95.33
1972-05,64.85,193.48,88.58,133.01,36.22,49.44,91.62,211.3,126.68,114.31,170.27,981.5,181.1,165.56,334.63,35.03,375.88,65.46,102.42,187.53,586.05,177.88,75.28,107.07,123.58,103.65,81.65,121.08,103.47,127.57,74.54,107.8,88.27,76.27,100.17,109.74,108.73,89.89,111.31,90.25,108.94,68.52,124.08,102.09,94.9,95.97,94.25,83.12,155.09,122.84,100.19,124.03,95.46
1972-06,65,193.56,88.59,134.3,36.72,49.55,91.91,211.51,126.54,114.23,167.62,980.62,176.12,163.82,335.15,35.16,371.85,65.76,102.96,187.57,585.55,178.48,75.6,107.06,123.38,103.97,82.72,121.21,103.97,128.39,75.59,107.81,88.68,76.17,100,109.85,107,88.76,110.69,89.71,109.8,68.61,123.02,102.5,95.06,96.95,94.19,80.39,155.46,123.69,100.8,123.58,95.83
1972-07,65.28,193.8,89,133.72,37.22,49.82,92.1,215.3,126.92,114.69,158.73,981.52,176.4,157.63,335.34,35.52,370.49,66.3,103.81,187.82,588.38,179.26,76.14,106.92,123.54,105.22,82.95,121.65,104.78,129.04,76.33,108.84,88.62,78.23,100.67,110.48,101.32,87.42,107.41,87.01,109.24,68.95,123.47,102.35,94.98,98.25,94.24,80.29,156.38,125.4,101.25,123.64,97.12
1972-08,65.23,193.86,89.19,133.98,37.14,49.46,92.71,215.75,127.18,114.94,159.54,984.05,177.28,158.18,336.09,35.54,370.87,65.87,103.73,187.84,590.5,179.77,76.58,106.95,123.56,104.74,83.25,121.4,104.62,129.92,76.01,107.31,88.94,78.8,100.88,110.89,102.21,86.13,109.93,87.52,110.17,68.84,124.78,102.65,94.63,97.62,93.97,79.72,156.61,126.7,104.25,122.85,96.53
1972-09,65.16,193.93,89.16,133.91,37.13,49.42,93.22,216.02,127.26,115.07,159.15,985.3,178.1,157.89,336.52,35.56,371.32,65.57,103.03,187.92,591.29,179.92,76.89,106.98,123.64,104.66,82.94,121.37,104.59,130.04,76.19,107.77,89.69,79.6,100.78,110.8,101.83,87.28,111.01,87.29,109.56,69,124.49,102.85,94.46,97.35,93.94,79.27,156.45,126.68,103.46,122.63,96.68
1972-10,65.05,194.3,89.13,134.06,37.19,49.4,93.5,216.96,127.43,115.18,156.61,989.45,178.68,156.15,336.9,35.63,372,65.67,103.02,188.29,591.38,180.14,77.16,107.13,123.9,104.77,83.14,121.42,104.42,129.64,76.5,107.33,89.93,79.94,100.69,111.17,100.99,88.56,108.75,85.68,110.17,69.62,122.73,102.56,95.3,97.2,94.05,79.44,155.93,128.05,99.07,123.21,96.99
1972-11,65.07,194.65,89.48,133.5,37.28,49.55,93.99,217.5,127.08,114.93,153.79,991.23,178.68,154.22,336.77,35.68,372.27,66.01,103.22,188.56,593.75,180.53,77.26,107.23,124.2,105.16,83.12,121.96,105.06,128.86,76.98,107.81,90.87,79.87,100.82,111.13,99.18,89.26,111.25,84.78,110.81,69.43,120.21,103.08,95.73,97.47,94.51,79,155.55,128.43,97.77,123.7,97.75
1972-12,65.18,197.52,89.52,132.26,37.56,49.69,94.64,217.69,126.96,113.84,153.38,991.21,177.13,153.95,337.88,35.69,372.3,66.04,103.6,188.02,595.95,180.56,76.6,107.31,124.54,105.12,83.23,123.54,105.27,127.74,77.44,107.81,91.24,80.03,100.17,110.12,98.69,90.18,109.44,85.11,111.72,69.62,119.66,103.07,95.44,97.1,94.27,80.25,156.92,129.91,98.96,123.44,97.84
1973-01,65.22,208.06,89.4,131.92,37.95,49.66,94.18,217.64,126.87,113.84,154.06,991.24,178.16,154.4,336.2,35.54,372.26,66.26,103.06,185.54,596.07,180.58,76.26,107.26,124.54,104.9,83.57,130.36,105.37,128.15,78.6,108.3,90.2,80.04,100.4,109.21,98.93,89.98,110.73,86.24,111.56,69.66,119.57,104.22,95.85,96.5,93.35,81.51,156.63,129.1,95.75,122.95,98.02
1973-02,65.84,212.58,89.94,130.59,39.56,50.45,95.04,216.66,125.99,116.23,151.73,946.54,189.64,152.91,325.54,37.48,356.83,67.3,104.76,196.77,586.27,178.84,77.22,102.96,119.4,106.36,84.15,133.06,105.88,127.02,81.94,109.91,91.37,79.26,99.74,110.96,97.62,84.37,122.88,85.93,108.5,73.64,113.76,102.84,97.05,98.3,98.98,81.1,155.31,133.72,92.41,117.9,98.98
1973-03,66.37,214.87,90.73,128.9,40.42,51.89,96.42,217.86,125.49,118.32,148.68,910,183.32,151.27,311.67,39.2,344.27,67.19,106.61,189.68,582.18,175.54,79.2,104.89,115.18,108.17,84.31,134.44,106.25,124.16,83.7,112.98,92.56,79.73,99.1,112.51,95.21,82.67,119.56,85.37,104.16,78.32,108.55,101.54,97.17,100.65,95.22,80.97,151.75,136.2,92.7,114.05,100.58
1973-04,66.53,216.21,90.31,128.62,40.41,52.13,96.46,220.37,126.14,118.2,150.3,918.26,183.15,152.16,304.89,38.75,346.38,66.52,107.06,190.36,580.92,175.37,80.44,105.49,115.92,107.52,84.14,135.45,105.31,124.48,83.04,113.03,92.92,81.07,99.87,112.03,97.06,84.44,118.08,85.7,102.02,78.14,108.5,102.51,96.97,100.56,95.34,80.69,151.04,138.96,93.56,114.06,99.68
1973-05,66.78,215.11,90.8,128.37,40.87,52.42,96.06,217.7,125.22,118.84,151.69,908.92,182.57,153.27,301.07,38.67,344.89,66.91,107.56,189.54,583.44,176.58,80.06,105.03,115.25,107.9,84.04,134.83,105.39,123.74,83.8,113.47,92.92,80.57,99.83,112.9,97.85,84.14,118.24,86.32,100.85,78.67,107.32,102.63,97.23,100.58,94.68,80.26,151.25,140.72,93.27,112.99,100
1973-06,67.94,212.24,91.53,127.9,40.94,55.27,97.42,209.49,124.53,121.1,149.05,877.44,182.79,151.64,284.44,37.98,340.7,68.15,109.5,187.4,598.73,179.57,83.49,103.63,113.23,111.56,85.59,133.51,106.08,123.5,83.87,119.44,94.27,78.21,99.61,114.95,96.2,82.77,123.19,85.47,95.57,76.6,105.07,102.04,98.57,102.53,93.63,81.71,153.84,151.71,92.34,111.06,103.51
1973-07,70.84,209.47,92.09,126.96,42.43,59.13,98.69,201.87,122.68,121.69,140.73,836.95,180.68,146.21,278.6,37.33,336.3,68.73,110.1,188.87,605.84,179.86,84.5,102.16,111.21,117.37,89.01,132,106.68,123.63,86.49,127.42,95.49,75.69,100.05,115.83,90.6,77.65,124.73,82.56,94.01,75.23,103.56,103.28,98.56,102.93,94.24,83.19,153.75,159.89,92.92,108.18,108.89
1973-08,70.03,211.13,90.72,126.91,41.2,58.11,98.12,209.41,124.32,118.37,140.17,854.49,179.74,145.54,290,37.61,339.33,68.53,107.86,189.3,595.03,179.04,84.87,103.09,112.6,116,88.26,133.07,105.05,123.23,83.76,124.32,95.06,79.4,102.26,112.75,89.57,79.34,127.23,82.34,97.25,75.61,104.24,103.83,98.3,99.79,94.13,81.9,152.73,161.17,94.68,110.33,107.07
1973-09,69.69,218.74,90.71,126.43,40.59,58.15,98.15,210.12,123.33,117.91,136.86,853.7,179.76,143.16,295.2,37.57,340.2,70.39,107.7,201.57,590.12,176.98,83.89,103.15,112.83,117.28,87.35,137.84,104.74,122.49,82.4,123.14,95.21,80.39,101.58,112.58,87.34,83.06,129.03,80.97,99.16,76.92,104.04,105.78,101.28,99.66,99.69,82.18,149.78,156.16,97.58,109.15,108.07
1973-10,69.67,220.14,90.82,127.24,40.19,58.05,98.75,208.42,122.96,118.72,136.57,881.26,180.83,142.89,292.73,37.32,340.26,72.84,108.38,206.24,590.86,177.27,84.15,102.98,112.41,118.04,87.73,138.86,104.43,122.55,82.33,122.3,95.78,80.14,100.69,113.3,87.99,88.94,124.53,80.37,98.15,75.69,103.06,105.97,104.68,99.96,101.49,81.99,149.99,161.77,104.2,108.43,108.4
1973-11,68.88,225.68,89.84,128.71,40.09,56.32,97.32,216.47,126.66,118.07,139.75,947.34,185.44,145.14,291.79,36.41,349.58,70.75,109.91,207.09,586.21,177.02,82.27,105.63,115.53,114.44,86.94,142.67,102.93,124.05,83.03,119.08,94.93,82.46,103.4,112.49,89.85,100.34,120.89,81.79,97.76,73.67,106.25,107.53,101.12,101.24,101.76,82.28,149.67,162.49,108.2,110.89,105.21
1973-12,68.78,228.54,88.5,129.21,40.65,56.08,96.04,223.7,126.82,116.2,138.73,912.06,187.46,144.17,291.74,36.53,352.98,69.36,112.11,205.38,576.38,173.52,82.84,106.69,117.02,112.51,86.17,143.69,101.66,123.82,84.43,118.21,94.13,85.13,103.61,110.23,88.85,97.89,120.91,81.48,98.55,75.64,108.66,111.28,98.57,102.52,100.41,81.28,146.12,158.49,108.2,111.16,103.26
1974-01,68.54,236.39,88.13,131.91,40.63,55.67,94.2,232.18,128.55,111.05,139.5,963.24,193.17,144.46,288.16,34.96,365.43,69.6,111.67,204.41,571.88,172.1,83.24,110.4,121.23,109.64,86.06,145.88,101.01,125.55,83.79,116.22,92.59,87.55,104.37,105.65,89.38,104.95,127.18,81.69,96.83,74.01,114.33,115.27,98.2,102.33,98.72,81.52,144.3,162.71,120.2,112.77,99.52
