vs,rikishi,win
海鵬,朝乃若,0
豪風,朝乃若,0
玉春日,朝乃若,0
よう司,朝乃若,1
や,潮丸,-1
や,潮丸,-1
や,潮丸,-1
や,潮丸,-1
や,潮丸,-1
や,潮丸,-1
や,潮丸,-1
や,潮丸,-1
や,潮丸,-1
や,潮丸,-1
や,潮丸,-1
や,潮丸,-1
や,潮丸,-1
や,潮丸,-1
朝乃若,普天王,1
光法,普天王,1
追風海,普天王,1
隆乃若,普天王,1
十文字,普天王,1
白鵬,普天王,0
春ノ山,普天王,1
土佐ノ海,普天王,1
豪風,普天王,0
旭鷲山,普天王,0
岩木山,普天王,0
琴龍,普天王,0
黒海,普天王,0
安美錦,普天王,0
琴ノ若,普天王,0
隆乃若,白鵬,1
朝乃若,白鵬,1
春日王,白鵬,1
金開山,白鵬,0
海鵬,白鵬,0
普天王,白鵬,1
安美錦,白鵬,1
春ノ山,白鵬,1
栃栄,白鵬,1
土佐ノ海,白鵬,1
黒海,白鵬,0
豪風,白鵬,1
追風海,白鵬,1
旭鷲山,白鵬,1
北勝力,白鵬,1
白鵬,隆乃若,0
豊桜,隆乃若,1
金開山,隆乃若,0
普天王,隆乃若,0
朝乃若,隆乃若,1
十文字,隆乃若,0
皇司,隆乃若,1
光法,隆乃若,1
安美錦,隆乃若,0
栃栄,隆乃若,1
若兎馬,隆乃若,1
追風海,隆乃若,1
海鵬,隆乃若,0
闘牙,隆乃若,1
琴龍,隆乃若,0
玉春日,光法,1
普天王,光法,0
貴ノ浪,光法,1
朝乃若,光法,0
金開山,光法,0
追風海,光法,0
春日王,光法,0
隆乃若,光法,0
闘牙,光法,0
海鵬,光法,0
魁道,光法,1
土佐ノ海,光法,0
十文字,光法,0
大碇,光法,1
北桜,光法,1
